,Close
2018-04-18,2.8104296508382713
2018-04-19,2.7957934810327734
2018-04-20,2.7977449652341586
2018-04-23,2.844994035810758
2018-04-24,2.753846475672944
2018-04-25,2.7774204957384776
2018-04-26,2.7640651026987353
2018-04-27,2.7275723777165903
2018-04-30,2.7410341466876296
2018-05-01,2.790132198559976
2018-05-02,2.831697951819343
2018-05-03,2.826293430583078
2018-05-04,2.861323069133516
2018-05-07,2.8960457850713497
2018-05-08,2.892550934251623
2018-05-09,2.8648277121720946
2018-05-10,2.8394183509272013
2018-05-11,2.8729324848819267
2018-05-14,2.871246612333419
2018-05-15,2.8293993235441954
2018-05-16,2.7620048101238304
2018-05-17,2.7952780682076854
2018-05-18,2.7734069313171164
2018-05-21,2.7866224415433556
2018-05-22,2.8362107178261207
2018-05-23,2.783853738751981
2018-05-24,2.782048243531467
2018-05-25,2.775220477682712
2018-05-28,2.7904101927078306
2018-05-29,2.839976592644648
2018-05-30,2.7867985200581518
2018-05-31,2.8095904380063823
2018-06-01,2.8508513890061304
2018-06-04,2.8433963064478593
2018-06-05,2.8378984267321345
2018-06-06,2.8546364014915313
2018-06-07,2.868429084607123
2018-06-08,2.891723188901808
2018-06-11,2.9141744099578566
2018-06-12,2.8748955177332305
2018-06-13,2.914506177641428
2018-06-14,2.961177504129038
2018-06-15,2.9686208198766497
2018-06-18,2.908854607614663
2018-06-19,2.9042647793746594
2018-06-20,2.9120410144522824
2018-06-21,2.8662570049408096
2018-06-22,2.8518514823977292
2018-06-25,2.7954767068953874
2018-06-26,2.819768395894845
2018-06-27,2.8264066084909274
2018-06-28,2.7605752818983578
2018-06-29,2.774633876361637
2018-07-02,2.7723735184660256
2018-07-03,2.793030089776202
2018-07-04,2.777368792425985
2018-07-05,2.745309616396264
2018-07-06,2.7144758313379516
2018-07-09,2.6929490226760153
2018-07-10,2.693702026539257
2018-07-11,2.6996203651562487
2018-07-12,2.6919915700439248
2018-07-13,2.675058788084064
2018-07-16,2.661002657363845
2018-07-17,2.7613116487841225
2018-07-18,2.730482642724194
2018-07-19,2.7081637623823465
2018-07-20,2.839917926717072
2018-07-23,2.856758458815494
2018-07-24,2.8015592321793465
2018-07-25,2.835266720338437
2018-07-26,2.7988651647703913
2018-07-27,2.835227625082595
2018-07-30,2.8267891339077678
2018-07-31,2.8091972999281913
2018-08-01,2.8735638986812946
2018-08-02,2.896219952787664
2018-08-03,2.9351395302856327
2018-08-06,2.9525363174664307
2018-08-07,2.934758536514707
2018-08-08,2.959212713325035
2018-08-09,3.0075813290324134
2018-08-10,3.0129708507731157
2018-08-13,3.085036554946976
2018-08-14,3.1190560430750525
2018-08-15,3.127535345065917
2018-08-16,3.13759480630663
2018-08-17,3.143084291465335
2018-08-20,3.0930347400415354
2018-08-21,3.089431852209191
2018-08-22,3.0982793116228375
2018-08-23,3.0816359067721764
2018-08-24,3.095142987520364
2018-08-27,3.095995287134569
2018-08-28,3.1269429627785197
2018-08-29,3.153467458021149
2018-08-30,3.1601535895245427
2018-08-31,3.105465073872463
2018-09-03,3.17709398341971
2018-09-04,3.171418343476864
2018-09-05,3.168182885329059
2018-09-06,3.154482051381083
2018-09-07,3.1349455851384618
2018-09-10,3.1967079070584825
2018-09-11,3.252149679873926
2018-09-12,3.2699254160170326
2018-09-13,3.2656254098398034
2018-09-14,3.2903901292403535
2018-09-17,3.2933420085111282
2018-09-18,3.285733091778204
2018-09-19,3.299257328638457
2018-09-20,3.2816110187606395
2018-09-21,3.291701589320777
2018-09-24,3.299870426345642
2018-09-25,3.3239878671959593
2018-09-26,3.299222388896935
2018-09-27,3.3276278430119968
2018-09-28,3.2913753832939765
2018-10-01,3.268472717229127
2018-10-02,3.247315714863297
2018-10-03,3.2044336439683496
2018-10-04,3.2450601353037762
2018-10-05,3.206298036256184
2018-10-08,3.178341382759917
2018-10-09,3.228557691179383
2018-10-10,3.205734383105237
2018-10-11,3.1982086756997132
2018-10-12,3.1577275156630518
2018-10-15,3.1910455639679594
2018-10-16,3.2249150137356017
2018-10-17,3.2544728499005395
2018-10-18,3.275974043028297
2018-10-19,3.2789176074690762
2018-10-22,3.2579425407915568
2018-10-23,3.2253437685249158
2018-10-24,3.2769399895953826
2018-10-25,3.3075321604644463
2018-10-26,3.2797999913764295
2018-10-29,3.2813932621053548
2018-10-30,3.2693886583859544
2018-10-31,3.2242602301577246
2018-11-01,3.2313662852225766
2018-11-02,3.214746578653009
2018-11-05,3.1766451120011814
2018-11-06,3.117479809835511
2018-11-07,3.054927669827284
2018-11-08,3.0400706247194984
2018-11-09,3.036666825902502
2018-11-12,3.001654793496009
2018-11-13,3.0276843706022984
2018-11-14,3.02506250893098
2018-11-15,3.0481379213549262
2018-11-16,3.040821489747418
2018-11-19,3.009336784339134
2018-11-20,3.0139014871846785
2018-11-21,2.9633945067039456
2018-11-22,2.9849720475294115
2018-11-23,2.947486079268886
2018-11-26,2.984215380330224
2018-11-27,2.9706771504805474
2018-11-28,3.013178491132944
2018-11-29,2.9682735635894115
2018-11-30,2.9411627755602585
2018-12-03,2.956400173434201
2018-12-04,3.0032200571712715
2018-12-05,3.0698844135038685
2018-12-06,3.0715390600511037
2018-12-07,3.145048885282574
2018-12-10,3.1334623032895568
2018-12-11,3.1774130081840757
2018-12-12,3.1397257683057034
2018-12-13,3.1565337885802336
2018-12-14,3.062866066945976
2018-12-17,3.018002426479851
2018-12-18,3.0366694984030818
2018-12-19,2.9841719443150607
2018-12-20,3.001249928746628
2018-12-21,3.0375082535791225
2018-12-24,3.0174554458703913
2018-12-25,2.9786973276434234
2018-12-26,2.9597298630092337
2018-12-27,2.921097370241866
2018-12-28,2.917048827921229
2018-12-31,2.9211324529167526
2019-01-01,2.90889204799288
2019-01-02,2.975866417600353
2019-01-03,2.947090264812874
2019-01-04,3.0027475919830864
2019-01-07,2.961098022530602
2019-01-08,2.964009125328264
2019-01-09,3.011333341670187
2019-01-10,3.0565876277603197
2019-01-11,3.03977731185231
2019-01-14,3.061980100655164
2019-01-15,3.078827264001733
2019-01-16,3.0572296968580233
2019-01-17,3.0818676943439463
2019-01-18,3.1563673812260413
2019-01-21,3.1752354078285467
2019-01-22,3.197889662991374
2019-01-23,3.2247758621194023
2019-01-24,3.166336797825197
2019-01-25,3.1847457847534484
2019-01-28,3.144075401759907
2019-01-29,3.120479924131995
2019-01-30,3.206957595379535
2019-01-31,3.196827130993183
2019-02-01,3.167220166821414
2019-02-04,3.2133234699774698
2019-02-05,3.175416389863775
2019-02-06,3.157519624096188
2019-02-07,3.2074817108156344
2019-02-08,3.2091924134279526
2019-02-11,3.1467285316228915
2019-02-12,3.168488116195796
2019-02-13,3.152629480913936
2019-02-14,3.2142235403751456
2019-02-15,3.18997606246978
2019-02-18,3.232025101418817
2019-02-19,3.3030530227134456
2019-02-20,3.2690152937609827
2019-02-21,3.2612867729306547
2019-02-22,3.2768317838964327
2019-02-25,3.242537953794266
2019-02-26,3.253349751662579
2019-02-27,3.244352940162339
2019-02-28,3.234550237298605
2019-03-01,3.236507773006929
2019-03-04,3.239358361630072
2019-03-05,3.2459135923931135
2019-03-06,3.221960538574842
2019-03-07,3.199753669600852
2019-03-08,3.195010166047859
2019-03-11,3.193219860398427
2019-03-12,3.1756658868005627
2019-03-13,3.1886234724840032
2019-03-14,3.1160330025369953
2019-03-15,3.086814352180637
2019-03-18,3.075617239132523
2019-03-19,3.041372631651299
2019-03-20,3.106540552243654
2019-03-21,3.107295026112652
2019-03-22,3.1143658132416885
2019-03-25,3.09503658492307
2019-03-26,3.0944054281081512
2019-03-27,3.045795289536042
2019-03-28,3.0390026080922388
2019-03-29,3.0015222709484086
2019-04-01,2.990426127558162
2019-04-02,2.888029464906062
2019-04-03,2.842909336568321
2019-04-04,2.9014663927488944
2019-04-05,2.9346823027131963
2019-04-08,2.9874438761498054
2019-04-09,3.0429527269366425
2019-04-10,3.0698722239032215
2019-04-11,3.051757476488056
2019-04-12,3.010267438637431
2019-04-15,3.056137222855419
2019-04-16,3.0587199418309146
2019-04-17,3.1584808544861906
2019-04-18,3.1438769354457605
2019-04-19,3.2227927696369796
2019-04-22,3.2165210980091494
2019-04-23,3.2699630418994974
2019-04-24,3.3378307113887957
2019-04-25,3.296912714261567
2019-04-26,3.2775127911299324
2019-04-29,3.2361936221019914
2019-04-30,3.1869958425716622
2019-05-01,3.21367851659266
2019-05-02,3.2058133817826993
2019-05-03,3.2079080347103046
2019-05-06,3.230157600109236
2019-05-07,3.1558621267606393
2019-05-08,3.2073327669189213
2019-05-09,3.193369000385325
2019-05-10,3.2146650526348393
2019-05-13,3.239493566203981
2019-05-14,3.2943254286345347
2019-05-15,3.2901311331232135
2019-05-16,3.2051856347614964
2019-05-17,3.2074707392996387
2019-05-20,3.215499013626103
2019-05-21,3.1741285792604983
2019-05-22,3.1800282054378157
2019-05-23,3.165587468048764
2019-05-24,3.1118773100774635
2019-05-27,3.138736705877835
2019-05-28,3.116187699841923
2019-05-29,3.09993253125244
2019-05-30,3.0814293773609567
2019-05-31,3.1308485212595225
2019-06-03,3.1292118747885866
2019-06-04,3.1323758676104196
2019-06-05,3.1147504214349637
2019-06-06,3.13326509432516
2019-06-07,3.187237816263187
2019-06-10,3.213152248962647
2019-06-11,3.240626927416041
2019-06-12,3.264876135651415
2019-06-13,3.2096664299189688
2019-06-14,3.1746216766510034
2019-06-17,3.1664221809070385
2019-06-18,3.1373876192073094
2019-06-19,3.0948061382170695
2019-06-20,3.0199191085822465
2019-06-21,2.966057940056881
2019-06-24,2.955796917763177
2019-06-25,2.9530198630904216
2019-06-26,2.921297712045199
2019-06-27,2.9244547205525278
2019-06-28,2.9071013749161927
2019-07-01,2.9507243184111465
2019-07-02,2.944259287850153
2019-07-03,2.9721125231062215
2019-07-04,2.9802410735980094
2019-07-05,2.924158232028247
2019-07-08,2.92053190499876
2019-07-09,2.8711069410256127
2019-07-10,2.866782107496936
2019-07-11,2.8369768748077084
2019-07-12,2.852255396147101
2019-07-15,2.798561222648453
2019-07-16,2.7991492956596304
2019-07-17,2.822045918962158
2019-07-18,2.858349741734518
2019-07-19,2.8277830314191488
2019-07-22,2.828493070307436
2019-07-23,2.8358589492238986
2019-07-24,2.897744000405609
2019-07-25,2.8384907979756036
2019-07-26,2.8020466961727615
2019-07-29,2.9142251958822047
2019-07-30,2.903301304523966
2019-07-31,2.827661552127835
2019-08-01,2.804359546393908
2019-08-02,2.6936046175353336
2019-08-05,2.7032414460335796
2019-08-06,2.7356328364447084
2019-08-07,2.6991663413979583
2019-08-08,2.680337384507898
2019-08-09,2.7172835507226547
2019-08-12,2.647274932128812
2019-08-13,2.59441208364083
2019-08-14,2.5852874763722045
2019-08-15,2.555194082873532
2019-08-16,2.5434394069745885
2019-08-19,2.4928893941983277
2019-08-20,2.5014619336351878
2019-08-21,2.495492610227988
2019-08-22,2.5174602299973095
2019-08-23,2.5254762100165213
2019-08-26,2.533743812916362
2019-08-27,2.4758915187351573
2019-08-28,2.495595180800952
2019-08-29,2.4823605247287746
2019-08-30,2.47569659242279
2019-09-02,2.5176271674784223
2019-09-03,2.4888497452177467
2019-09-04,2.5428971183561067
2019-09-05,2.6006761303310304
2019-09-06,2.6307875078256053
2019-09-09,2.5915626753949086
2019-09-10,2.504110945569831
2019-09-11,2.547264342140229
2019-09-12,2.551719744593472
2019-09-13,2.521911845760614
2019-09-16,2.568854339510838
2019-09-17,2.5343919842757257
2019-09-18,2.517425773946488
2019-09-19,2.538421388519168
2019-09-20,2.493877275254573
2019-09-23,2.4894980388702903
2019-09-24,2.5330635262268246
2019-09-25,2.54150795597167
2019-09-26,2.591405009444617
2019-09-27,2.636749103764857
2019-09-30,2.6370586371417217
2019-10-01,2.5435889820874262
2019-10-02,2.499358090278814
2019-10-03,2.5298914547741935
2019-10-04,2.467881397962782
2019-10-07,2.454813694419304
2019-10-08,2.468352918966865
2019-10-09,2.5271357467973257
2019-10-10,2.504134958939149
2019-10-11,2.4783954505758237
2019-10-14,2.4762976199160036
2019-10-15,2.4903341387084077
2019-10-16,2.4841642656125638
2019-10-17,2.5261349995679963
2019-10-18,2.4941692462468574
2019-10-21,2.498975683582019
2019-10-22,2.5167841919919
2019-10-23,2.500774879595666
2019-10-24,2.5343632770580644
2019-10-25,2.5403216187077584
2019-10-28,2.5718754472338494
2019-10-29,2.5796396115558027
2019-10-30,2.594695794415292
2019-10-31,2.5694001241413176
2019-11-01,2.5441692559336686
2019-11-04,2.59314511513082
2019-11-05,2.6185655329116333
2019-11-06,2.5776469262627373
2019-11-07,2.5848814632489305
2019-11-08,2.4899304211075135
2019-11-11,2.466972814559537
2019-11-12,2.505413921624333
2019-11-13,2.5004080980758867
2019-11-14,2.505124604862528
2019-11-15,2.3844693550017193
2019-11-18,2.3687792102762733
2019-11-19,2.3823100992293615
2019-11-20,2.4009216942452953
2019-11-21,2.43941592269867
2019-11-22,2.431005612627733
2019-11-25,2.424379380122767
2019-11-26,2.3710946829463726
2019-11-27,2.3629138213794447
2019-11-28,2.3124508188835327
2019-11-29,2.238536014091316
2019-12-02,2.195128839286893
2019-12-03,2.2554762355990516
2019-12-04,2.2446537875385206
2019-12-05,2.2534488820594554
2019-12-06,2.2329090320115332
2019-12-09,2.161286991233457
2019-12-10,2.1987315162306453
2019-12-11,2.111843590636422
2019-12-12,2.0896518835647555
2019-12-13,2.0874672883307532
2019-12-16,2.0966868740679474
2019-12-17,2.0676280898867927
2019-12-18,1.9941096305645938
2019-12-19,1.9620658988711763
2019-12-20,1.9321155793663898
2019-12-23,1.9011918395601866
2019-12-24,1.9399941831684906
2019-12-25,1.8914500720429248
2019-12-26,1.903489243020451
2019-12-27,1.9098211245091676
2019-12-30,1.9482393276080345
2019-12-31,1.9429140527385573
2020-01-01,1.9745592914264596
2020-01-02,1.9676704859026957
2020-01-03,1.9850461869660876
2020-01-06,1.924928543476198
2020-01-07,1.8193974204245538
2020-01-08,1.8344992945671879
2020-01-09,1.851746619608757
2020-01-10,1.8707667129348324
2020-01-13,1.8497694123446453
2020-01-14,1.9093583024330603
2020-01-15,1.8909631898035795
2020-01-16,1.9077983505904743
2020-01-17,1.9315837995906375
2020-01-20,2.000333405980602
2020-01-21,1.9876522211890086
2020-01-22,1.9615245049398424
2020-01-23,1.9015986895632295
2020-01-24,1.9636933698297285
2020-01-27,1.9805498061116702
2020-01-28,1.9986722503474423
2020-01-29,2.123340420000399
2020-01-30,2.136342209647851
2020-01-31,2.0842493534438495
2020-02-03,2.0764132104441306
2020-02-04,2.0374219140901846
2020-02-05,2.0215871783068735
2020-02-06,2.005483594196689
2020-02-07,1.9820026185540072
2020-02-10,1.9262713183397913
2020-02-11,1.989971383686683
2020-02-12,2.0019253054642188
2020-02-13,1.9929064240762093
2020-02-14,2.023211937256839
2020-02-17,2.0420546282508147
2020-02-18,2.053082257560497
2020-02-19,2.08048218047117
2020-02-20,2.0858395702215162
2020-02-21,2.11264842850118
2020-02-24,2.142772920536291
2020-02-25,2.1492816699376034
2020-02-26,2.140465890197759
2020-02-27,2.2016818022559153
2020-02-28,2.182565740664978
2020-03-02,2.198218284682072
2020-03-03,2.2147746211116344
2020-03-04,2.190392307021089
2020-03-05,2.1580794116086293
2020-03-06,2.1439253307738353
2020-03-09,2.124236656646811
2020-03-10,2.068228496072783
2020-03-11,2.012220335498755
2020-03-12,1.956212174924727
2020-03-13,1.900204014350699
2020-03-16,1.8441958537766712
2020-03-17,1.788187693202643
2020-03-18,1.7321795326286151
2020-03-19,1.6761713720545872
2020-03-20,1.6201632114805593
2020-03-23,1.5641550509065314
2020-03-24,1.5081468903325033
2020-03-25,1.4521387297584754
2020-03-26,1.3961305691844474
2020-03-27,1.3401224086104193
2020-03-30,1.2841142480363914
2020-03-31,1.2281060874623635
2020-04-01,1.1720979268883356
2020-04-02,1.1160897663143077
2020-04-03,1.0600816057402795
2020-04-06,1.0040734451662516
2020-04-07,0.9480652845922237
2020-04-08,0.8920571240181956
2020-04-09,0.8360489634441677
2020-04-10,0.7800408028701398
2020-04-13,0.7240326422961119
2020-04-14,0.668024481722084
2020-04-15,0.6120163211480558
2020-04-16,0.5560081605740279
2020-04-17,0.5
2020-04-20,2.1581804890181107
2020-04-21,2.1061367091568584
2020-04-22,2.105586533972489
2020-04-23,2.0622769214166508
2020-04-24,2.0464591696440912
2020-04-27,2.083471152202874
2020-04-28,2.0936387792651803
2020-04-29,2.0343519593099595
2020-04-30,2.0684114843865142
2020-05-01,2.0681274939101484
2020-05-04,2.046440083173775
2020-05-05,2.0763071353301323
2020-05-06,2.069618861851052
2020-05-07,2.0229924082548236
2020-05-08,2.0969047967128076
2020-05-11,2.096213298997168
2020-05-12,2.092957890817879
2020-05-13,2.0767536839486556
2020-05-14,2.123952313526959
2020-05-15,2.1029571732012777
2020-05-18,2.0411579788488137
2020-05-19,2.0140108723729746
2020-05-20,2.0670818563911664
2020-05-21,2.1003671428494513
2020-05-22,2.0901665167430568
2020-05-25,2.1450967224086757
2020-05-26,2.175014411561551
2020-05-27,2.164350837016167
2020-05-28,2.1577144428121238
2020-05-29,2.170887152089941
2020-06-01,2.1376116741033884
2020-06-02,2.1377918767237625
2020-06-03,2.1501324113082942
2020-06-04,2.0826537617639524
2020-06-05,2.0750809488612365
2020-06-08,2.062958701446609
2020-06-09,2.104081422245022
2020-06-10,2.0303015424925808
2020-06-11,2.015041301704432
2020-06-12,1.9957711158098488
2020-06-15,2.0341739543667128
2020-06-16,2.032432091592117
2020-06-17,2.1042758774182118
2020-06-18,2.130764412694467
2020-06-19,2.114355492926886
2020-06-22,2.1239418407892448
2020-06-23,2.1097790884144665
2020-06-24,2.144154932034083
2020-06-25,2.0908670235024425
2020-06-26,2.057919184439589
2020-06-29,2.076146781181786
2020-06-30,2.125177039130731
2020-07-01,2.037098295285163
2020-07-02,2.0920771439247794
2020-07-03,2.086471738787659
2020-07-06,2.0111167403101726
2020-07-07,1.891047626634599
2020-07-08,1.8298721840022678
2020-07-09,1.8290839897684517
2020-07-10,1.8264480682560962
2020-07-13,1.8517760856444685
2020-07-14,1.82979659854203
2020-07-15,1.785474976684183
2020-07-16,1.7689515211777473
2020-07-17,1.7702959326542105
2020-07-20,1.7795268444524215
2020-07-21,1.7479602564815253
2020-07-22,1.7840181244949398
2020-07-23,1.7591622536259786
2020-07-24,1.7243735591329825
2020-07-27,1.702677898754251
2020-07-28,1.7456715057823553
2020-07-29,1.740359647664729
2020-07-30,1.712579107541938
2020-07-31,1.74962341755988
2020-08-03,1.8353333591578298
2020-08-04,1.8437206645301878
2020-08-05,1.8930743629648052
2020-08-06,1.9345174809877967
2020-08-07,1.9102918909214635
2020-08-10,1.9113572581405127
2020-08-11,1.8600554729523533
2020-08-12,1.8518577822978879
2020-08-13,1.826810167532859
2020-08-14,1.8106947292458335
2020-08-17,1.78069892799062
2020-08-18,1.7692150556627972
2020-08-19,1.790504363113394
2020-08-20,1.785724686695794
2020-08-21,1.7111497587855786
2020-08-24,1.6813049361896393
2020-08-25,1.6205289620873091
2020-08-26,1.6302913711265798
2020-08-27,1.6504240656887474
2020-08-28,1.660685994562914
2020-08-31,1.6291898188309384
2020-09-01,1.6390639759961871
2020-09-02,1.620259405765432
2020-09-03,1.574730387775422
2020-09-04,1.604407584563779
2020-09-07,1.63712869471273
2020-09-08,1.6750845139560702
2020-09-09,1.650750569954772
2020-09-10,1.697925062462495
2020-09-11,1.6781817724093724
2020-09-14,1.704321825270913
2020-09-15,1.6838853188002458
2020-09-16,1.674926032250415
2020-09-17,1.5780789179548473
2020-09-18,1.5660023893781707
2020-09-21,1.569645988049572
2020-09-22,1.5532440033550183
2020-09-23,1.623491526078424
2020-09-24,1.576992882665413
2020-09-25,1.5544496331812558
2020-09-28,1.5182547287818218
2020-09-29,1.4957036496220029
2020-09-30,1.536960172139631
2020-10-01,1.5960814439127096
2020-10-02,1.5680497394759518
2020-10-05,1.5391294377670237
2020-10-06,1.4928442918232672
2020-10-07,1.5450957072840392
2020-10-08,1.5899358835606914
2020-10-09,1.58569661156114
2020-10-12,1.5298526437088646
2020-10-13,1.4775861410906146
2020-10-14,1.4844113191059982
2020-10-15,1.506384835843858
2020-10-16,1.4237390436430122
2020-10-19,1.410886647221497
2020-10-20,1.4756184828037924
2020-10-21,1.466918114538581
2020-10-22,1.526503638170206
2020-10-23,1.5524654833284333
2020-10-26,1.509094299295019
2020-10-27,1.4973874475609448
2020-10-28,1.4922396780191567
2020-10-29,1.4541392152954165
2020-10-30,1.4153444943829787
2020-11-02,1.4756152380677212
2020-11-03,1.4365208132800031
2020-11-04,1.4796582563363503
2020-11-05,1.4621988772017496
2020-11-06,1.4611733040064228
2020-11-09,1.4836470807359656
2020-11-10,1.4597047338197784
2020-11-11,1.4824209063595597
2020-11-12,1.4005637183776245
2020-11-13,1.4181520139142099
2020-11-16,1.3194108089313443
2020-11-17,1.310336939863406
2020-11-18,1.3445066592761457
2020-11-19,1.3693984715184806
2020-11-20,1.317462052360003
2020-11-23,1.2706754765162622
2020-11-24,1.2431285949033568
2020-11-25,1.2505772293976822
2020-11-26,1.169299901795934
2020-11-27,1.1687709587619917
2020-11-30,1.1812281337139943
2020-12-01,1.169906646479155
2020-12-02,1.190919485201277
2020-12-03,1.1998684515343252
2020-12-04,1.1782022811583694
2020-12-07,1.10075470674799
2020-12-08,1.1060912300108228
2020-12-09,1.0679682154016237
2020-12-10,1.044834510407162
2020-12-11,1.0639994791256853
2020-12-14,1.1206928144630592
2020-12-15,1.119170409525379
2020-12-16,1.1413330029832138
2020-12-17,1.083553829337098
2020-12-18,1.0933747725768994
2020-12-21,1.090978535069813
2020-12-22,1.14014763829486
2020-12-23,1.11852929925371
2020-12-24,1.108863794567215
2020-12-25,1.151216373252527
2020-12-28,1.147535021556741
2020-12-29,1.1031813663052503
2020-12-30,1.2052466972368552
2020-12-31,1.1621029867033859
2021-01-01,1.159514983441405
2021-01-04,1.1733825096824295
2021-01-05,1.1840872100436741
2021-01-06,1.176497461883418
2021-01-07,1.1691070470623657
2021-01-08,1.1597097724108474
2021-01-11,1.1150724180671925
2021-01-12,1.2010811866441016
2021-01-13,1.1922815499355666
2021-01-14,1.2161587896484904
2021-01-15,1.2027726753412262
2021-01-18,1.1885821284470068
2021-01-19,1.1703643819402207
2021-01-20,1.1083705504206507
2021-01-21,1.1019457048158199
2021-01-22,1.0856653986430427
2021-01-25,1.1325263790104338
2021-01-26,1.0846583743070533
2021-01-27,1.061572487204859
2021-01-28,1.0256348685346959
2021-01-29,1.0833360842951683
2021-02-01,1.0485597465009815
2021-02-02,1.071051740290027
2021-02-03,1.1098581992262662
2021-02-04,1.1040132827696498
2021-02-05,1.048940842732031
2021-02-08,0.9943746883814835
2021-02-09,1.0287652509733267
2021-02-10,0.9783414902213324
2021-02-11,0.9940225546637289
2021-02-12,0.9985965190565528
2021-02-15,1.013681818428994
2021-02-16,1.0325452107428295
2021-02-17,0.9951983793661134
2021-02-18,0.9561772522055237
2021-02-19,0.9847743375695398
2021-02-22,0.9596005531469639
2021-02-23,0.849594613466758
2021-02-24,0.8755448253821126
2021-02-25,0.8340943738593619
2021-02-26,0.852779808975572
2021-03-01,0.9084926829482508
2021-03-02,0.9091631812387287
2021-03-03,0.94899381450527
2021-03-04,0.9551457217267181
2021-03-05,1.018642894852364
2021-03-08,0.9761586105020797
2021-03-09,0.9758300112854201
2021-03-10,1.0027564754870788
2021-03-11,0.995140005206677
2021-03-12,1.0412287650727838
2021-03-15,1.0239471834923526
2021-03-16,1.1067220295575082
2021-03-17,1.191609929728398
2021-03-18,1.20289280957749
2021-03-19,1.2249968567916747
2021-03-22,1.2726637142166601
2021-03-23,1.2251758182579655
2021-03-24,1.1726958176748539
2021-03-25,1.2229525742291592
2021-03-26,1.2339121131440791
2021-03-29,1.2248519033048875
2021-03-30,1.225296835420134
2021-03-31,1.129855176525571
2021-04-01,1.1222326839472911
2021-04-02,1.0921108143795621
2021-04-05,1.1288336797241654
2021-04-06,1.1686349108595255
2021-04-07,1.191702120224722
2021-04-08,1.2075204661766876
2021-04-09,1.1476265962278769
2021-04-12,1.1712523194277518
2021-04-13,1.1964282372486872
2021-04-14,1.2462359433994363
2021-04-15,1.3309643358966443
2021-04-16,1.26326190895378
2021-04-19,1.2477228359290515
2021-04-20,1.2180321704427457
2021-04-21,1.2249324579781486
2021-04-22,1.2254685323068701
2021-04-23,1.2161052493836644
2021-04-26,1.2572094238397113
2021-04-27,1.21315285539248
2021-04-28,1.1715079966967756
2021-04-29,1.1305389858528538
2021-04-30,1.1161258823558144
2021-05-03,1.0669822737193406
2021-05-04,1.0650394141673698
2021-05-05,1.058419806382135
2021-05-06,1.0269592018221718
2021-05-07,1.0619098519844197
2021-05-10,1.0595298308529502
2021-05-11,1.1020357254142223
2021-05-12,1.094233731366045
2021-05-13,1.0932659358367909
2021-05-14,1.0707546396495224
2021-05-17,1.0704727780281031
2021-05-18,1.098962030273385
2021-05-19,1.082508660982573
2021-05-20,1.1032451394839595
2021-05-21,1.07073526104213
2021-05-24,1.1010972836630182
2021-05-25,1.077901050570541
2021-05-26,1.111968245499703
2021-05-27,1.1144073071970497
2021-05-28,1.1752454565326922
2021-05-31,1.1290827474825238
2021-06-01,1.0700356765500492
2021-06-02,1.0453869867110266
2021-06-03,0.9900025487896541
2021-06-04,0.934693153012523
2021-06-07,0.9595551834309181
2021-06-08,0.9593880316944117
